Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,115,1,1,BudgetedLNS,0.05,56.6666666666667,1,0.73,140,40,0.3665087,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,116,1,1,BudgetedLNS,0.05,60,0,0,140,40,0.2292576,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,117,1,1,BudgetedLNS,0.05,62.7777777777778,0,0,140,40,0.2270381,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,118,1,1,BudgetedLNS,0.05,63.3333333333333,2,3.4508,140,40,0.2054335,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,119,1,1,BudgetedLNS,0.05,65.5555555555556,2,3.4508,140,40,0.3270994,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,120,1,1,BudgetedLNS,0.05,63.8888888888889,2,3.4508,140,40,0.3532586,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,121,1,1,BudgetedLNS,0.05,63.3333333333333,0,0,140,40,0.2998467,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,122,1,1,BudgetedLNS,0.05,60.5555555555556,4,6.9016,140,40,0.2642944,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,123,1,1,BudgetedLNS,0.05,56.6666666666667,2,3.4508,140,40,0.2776108,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,124,1,1,BudgetedLNS,0.05,66.1111111111111,1,0.73,138,42,0.2031325,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,125,1,1,BudgetedLNS,0.05,66.1111111111111,0,0,138,42,0.2330211,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,126,1,1,BudgetedLNS,0.05,66.1111111111111,3,4.1808,138,42,0.2493757,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,127,1,1,BudgetedLNS,0.05,65,0,0,138,42,0.2552374,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,128,1,1,BudgetedLNS,0.05,65,5,8.627,138,42,0.4122889,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,129,1,1,BudgetedLNS,0.05,64.4444444444444,2,3.4508,138,42,0.2757983,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,130,1,1,BudgetedLNS,0.05,66.6666666666667,1,0.73,138,42,0.3279018,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,131,1,1,BudgetedLNS,0.05,66.1111111111111,0,0,138,42,0.2234242,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,132,1,1,BudgetedLNS,0.05,66.1111111111111,0,0,138,42,0.3554898,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,133,1,1,BudgetedLNS,0.05,65.5555555555556,0,0,138,42,0.2408831,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,134,1,1,BudgetedLNS,0.05,66.1111111111111,3,4.1808,138,42,0.1843991,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,135,1,1,BudgetedLNS,0.05,57.2222222222222,5,7.6316,140,40,0.243963,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,136,1,1,BudgetedLNS,0.05,61.1111111111111,0,0,140,40,1.5830368,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,137,1,1,BudgetedLNS,0.05,62.2222222222222,0,0,140,40,0.2920357,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,138,1,1,BudgetedLNS,0.05,65,2,3.4508,140,40,0.1928171,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,139,1,1,BudgetedLNS,0.05,65,2,3.4508,140,40,0.3011131,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,140,1,1,BudgetedLNS,0.05,64.4444444444444,0,0,140,40,0.2694448,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,141,1,1,BudgetedLNS,0.05,64.4444444444444,6,10.3524,140,40,0.3121732,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,142,1,1,BudgetedLNS,0.05,60.5555555555556,0,0,140,40,0.3497219,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,143,1,1,BudgetedLNS,0.05,57.2222222222222,0,0,140,40,0.6256804,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,144,1,1,BudgetedLNS,0.05,66.1111111111111,1,0.73,138,42,0.186186,1,9,0,0,0
