Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,161,1,1,BigMECGreedy,0.05,36.1111111111111,19,28.801,154,26,0.001788,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,162,1,1,BigMECGreedy,0.05,32.2222222222222,15,35.7046,153,27,0.001185,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,163,1,1,BigMECGreedy,0.05,33.3333333333333,16,35.4392,154,26,0.0011894,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,164,1,1,BigMECGreedy,0.05,31.1111111111111,24,35.4372,153,27,0.0013913,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,165,1,1,BigMECGreedy,0.05,30.0,15,24.8856,153,27,0.001097,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,166,1,1,BigMECGreedy,0.05,33.3333333333333,18,27.0756,153,27,0.0011552,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,167,1,1,BigMECGreedy,0.05,25.0,22,48.7778,153,27,0.0016664,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,168,1,1,BigMECGreedy,0.05,25.0,24,65.0384,153,27,0.001108,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,169,1,1,BigMECGreedy,0.05,30.5555555555556,28,57.1394,153,27,0.0012622,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,170,1,1,BigMECGreedy,0.05,28.3333333333333,19,41.6108,153,27,0.0015948,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,171,1,1,BigMECGreedy,0.05,28.3333333333333,20,30.5264,153,27,0.001212,0,,0,0,0
