Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,75,51,1,BigMECGreedy,0.05,49.4444444444444,15,21.8994,140,40,0.0006529,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,76,51,1,BigMECGreedy,0.05,51.6666666666667,16,21.634,140,40,0.000482,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,77,51,1,BigMECGreedy,0.05,44.4444444444444,11,16.9886,141,39,0.0004609,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,78,51,1,BigMECGreedy,0.05,45.5555555555556,18,26.0802,141,39,0.0007425,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,79,51,1,BigMECGreedy,0.05,52.2222222222222,25,38.158,141,39,0.0009199,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,80,51,1,BigMECGreedy,0.05,47.7777777777778,26,39.8834,141,39,0.0010568,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,81,51,1,BigMECGreedy,0.05,46.1111111111111,19,27.8056,141,39,0.0010355,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,82,51,1,BigMECGreedy,0.05,49.4444444444444,24,35.4372,140,40,0.0010154,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,83,51,1,BigMECGreedy,0.05,54.4444444444444,19,26.8102,140,40,0.0008245,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,84,51,1,BigMECGreedy,0.05,50.0,21,31.2564,140,40,0.001005,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,85,51,1,BigMECGreedy,0.05,48.3333333333333,18,28.071,138,42,0.0006979,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,86,51,1,BigMECGreedy,0.05,50.5555555555556,19,28.801,138,42,0.0003939,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,87,51,1,BigMECGreedy,0.05,50.5555555555556,16,23.6248,138,42,0.0009977,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,88,51,1,BigMECGreedy,0.05,53.8888888888889,18,25.0848,138,42,0.000851,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,89,51,1,BigMECGreedy,0.05,49.4444444444444,22,32.9818,137,43,0.0010164,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,90,51,1,BigMECGreedy,0.05,48.8888888888889,22,32.9818,138,42,0.0010064,0,,0,0,0
